idx,label,pred,correct,conflict,path,rel_text,rel_visual,rel_audio,pred_text,pred_visual,pred_audio,n_available
643,2,2,1,1,pick_visual,0.6367,0.6492,0.1660,2,2,0,3
644,3,3,1,0,unanimous,0.9543,0.9596,-1.0000,3,3,-1,2
645,1,1,1,1,pick_audio,0.1339,0.1284,0.1427,3,2,1,3
646,3,3,1,1,pick_text,0.6498,0.6494,0.1519,3,3,1,3
647,2,2,1,0,unanimous,0.9539,0.9589,0.9624,2,2,2,3
648,3,2,0,1,pick_audio,0.1419,0.1284,0.1578,3,1,2,3
649,2,2,1,1,pick_audio,0.1417,0.6521,0.7046,1,2,2,3
650,3,3,1,1,pick_audio,0.6383,0.1283,0.6989,3,1,3,3
651,1,1,1,1,pick_visual,0.6468,0.6471,0.1455,1,1,0,3
652,1,1,1,0,unanimous,0.9553,0.9587,0.9607,1,1,1,3
653,0,0,1,1,pick_audio,0.6355,0.1314,0.6687,0,1,0,3
654,1,1,1,0,unanimous,-1.0000,0.9600,0.9611,-1,1,1,2
655,3,3,1,0,unanimous,0.9488,0.9592,0.9626,3,3,3,3
656,2,2,1,1,pick_visual,0.6471,0.6520,0.1508,2,2,3,3
657,3,3,1,0,unanimous,0.9440,-1.0000,0.9602,3,-1,3,2
658,2,2,1,0,unanimous,0.9454,-1.0000,0.9591,2,-1,2,2
659,2,2,1,0,unanimous,0.9499,0.9597,0.9486,2,2,2,3
660,2,2,1,1,pick_audio,0.6465,0.1316,0.6877,2,0,2,3
661,3,3,1,1,pick_audio,-1.0000,0.1246,0.1644,-1,0,3,2
662,3,3,1,1,pick_text,0.1469,0.1301,-1.0000,3,1,-1,2
663,3,0,0,0,unanimous,-1.0000,0.9594,0.9608,-1,0,0,2
664,1,1,1,0,unanimous,0.9321,0.9601,0.9634,1,1,1,3
665,3,3,1,1,pick_audio,0.1401,0.1292,0.1594,0,1,3,3
666,1,1,1,1,pick_audio,0.1470,0.6451,0.7112,3,1,1,3
667,0,0,1,0,unanimous,0.9523,0.9596,0.9639,0,0,0,3
668,1,1,1,1,pick_visual,0.6354,0.6482,0.1578,1,1,2,3
669,1,1,1,0,unanimous,0.9517,0.9592,0.9640,1,1,1,3
670,3,3,1,1,pick_audio,0.6524,0.1268,0.7160,3,1,3,3
671,3,3,1,1,pick_audio,0.6341,0.1304,0.6965,3,1,3,3
672,2,2,1,0,unanimous,0.9452,0.9596,0.9620,2,2,2,3
673,3,3,1,0,unanimous,0.9306,-1.0000,0.9605,3,-1,3,2
674,3,3,1,1,pick_text,0.1458,0.1300,-1.0000,3,0,-1,2
675,3,3,1,1,pick_audio,0.6505,0.1327,0.7150,3,2,3,3
676,2,2,1,1,pick_text,0.1434,0.1276,-1.0000,2,3,-1,2
677,3,3,1,0,unanimous,0.9332,0.9583,0.9637,3,3,3,3
678,1,1,1,0,unanimous,0.9537,0.9600,0.9623,1,1,1,3
679,2,2,1,0,unanimous,0.9545,0.9601,0.9562,2,2,2,3
680,1,1,1,1,pick_audio,0.1427,0.6604,0.7242,3,1,1,3
681,2,2,1,1,pick_audio,0.1389,0.6481,0.7208,3,2,2,3
682,2,2,1,0,unanimous,-1.0000,0.9587,0.9549,-1,2,2,2
683,2,2,1,1,pick_audio,0.1452,0.1272,0.1483,1,3,2,3
684,1,1,1,0,unanimous,0.9498,0.9605,0.9634,1,1,1,3
685,2,2,1,0,unanimous,0.9116,-1.0000,0.9527,2,-1,2,2
686,3,3,1,1,pick_audio,0.1372,0.1292,0.1562,0,2,3,3
687,2,2,1,1,pick_audio,0.6523,0.1290,0.6921,2,3,2,3
688,2,2,1,1,pick_audio,0.6466,0.1287,0.6753,2,1,2,3
689,3,3,1,0,unanimous,0.9400,0.9594,0.9630,3,3,3,3
690,1,1,1,0,unanimous,-1.0000,0.9604,0.9634,-1,1,1,2
691,3,0,0,1,pick_audio,0.1452,0.6484,0.7089,1,0,0,3
692,0,0,1,1,pick_audio,0.1443,0.1281,0.1723,1,3,0,3
693,2,2,1,1,pick_audio,0.6420,0.1269,0.6760,2,0,2,3
694,2,2,1,0,unanimous,0.9423,0.9595,0.9601,2,2,2,3
695,1,1,1,1,pick_audio,0.1455,0.6561,0.6768,0,1,1,3
696,2,2,1,0,unanimous,0.9350,0.9597,0.9613,2,2,2,3
697,2,2,1,1,pick_text,0.1413,0.1270,-1.0000,2,1,-1,2
698,1,1,1,0,unanimous,0.9509,0.9591,0.9620,1,1,1,3
699,1,1,1,0,unanimous,0.9361,0.9597,0.9582,1,1,1,3
700,3,3,1,1,pick_audio,0.6562,0.1246,0.6962,3,0,3,3
701,2,2,1,1,pick_text,0.6590,0.6470,0.1358,2,2,1,3
702,0,3,0,1,pick_visual,0.6420,0.6576,0.1692,3,3,0,3
703,0,3,0,1,pick_text,0.1398,0.1272,0.1380,3,1,2,3
704,3,3,1,1,pick_audio,-1.0000,0.1270,0.1502,-1,0,3,2
705,2,2,1,1,pick_audio,0.1442,0.6500,0.7328,1,2,2,3
706,3,3,1,0,unanimous,0.9490,0.9598,0.9605,3,3,3,3
707,1,1,1,0,unanimous,-1.0000,0.6510,-1.0000,-1,1,-1,1
708,3,3,1,1,pick_audio,0.6500,0.1232,0.6733,3,1,3,3
709,3,1,0,1,pick_audio,0.1483,0.1318,0.1554,3,2,1,3
710,2,2,1,0,unanimous,0.9504,0.9561,0.9641,2,2,2,3
711,0,0,1,1,pick_visual,0.6495,0.6566,0.1549,0,0,2,3
712,0,0,1,1,pick_audio,0.6408,0.1253,0.7000,0,1,0,3
713,3,3,1,1,pick_audio,-1.0000,0.1289,0.1675,-1,1,3,2
714,2,2,1,1,pick_visual,0.6500,0.6542,0.1574,2,2,1,3
715,0,0,1,1,pick_visual,0.6361,0.6532,0.1736,0,0,2,3
716,3,3,1,1,pick_visual,0.1459,0.6509,0.6164,1,3,3,3
717,0,0,1,0,unanimous,0.9485,-1.0000,0.9637,0,-1,0,2
718,0,0,1,1,pick_audio,0.1452,0.6508,0.6755,1,0,0,3
719,3,3,1,0,unanimous,0.9468,0.9597,0.9614,3,3,3,3
720,1,1,1,0,unanimous,0.9499,0.9589,0.9590,1,1,1,3
721,0,2,0,1,pick_audio,0.1385,0.6463,0.7063,0,2,2,3
722,0,0,1,0,unanimous,0.9472,0.9558,0.9625,0,0,0,3
723,0,0,1,0,unanimous,0.9490,0.9598,0.9637,0,0,0,3
724,1,1,1,0,unanimous,0.9336,0.9597,0.9627,1,1,1,3
725,1,1,1,0,unanimous,0.9476,0.9597,0.9550,1,1,1,3
726,0,0,1,1,pick_text,0.6514,0.6513,0.1736,0,0,1,3
727,3,3,1,1,pick_audio,0.6479,0.1278,0.6761,3,0,3,3
728,2,2,1,0,unanimous,0.9255,0.9586,0.9624,2,2,2,3
729,3,3,1,1,pick_audio,0.1370,0.6459,0.7050,0,3,3,3
730,3,3,1,1,pick_audio,0.6457,0.1331,0.6967,3,0,3,3
731,2,2,1,0,unanimous,0.9511,0.9595,0.9632,2,2,2,3
732,2,3,0,1,pick_text,0.1434,0.1252,-1.0000,3,0,-1,2
733,3,3,1,0,unanimous,0.9330,0.9572,0.9614,3,3,3,3
734,0,0,1,0,unanimous,0.9437,0.9587,0.9625,0,0,0,3
735,3,3,1,0,unanimous,0.9421,0.9588,0.9629,3,3,3,3
736,3,3,1,0,unanimous,0.9360,-1.0000,0.9612,3,-1,3,2
737,1,1,1,1,pick_audio,0.1405,0.6475,0.7101,3,1,1,3
738,2,2,1,1,pick_audio,0.6456,0.1291,0.6789,2,1,2,3
739,0,0,1,0,unanimous,0.9529,0.9594,0.9620,0,0,0,3
740,0,3,0,1,pick_audio,0.1361,0.1256,0.1568,0,2,3,3
741,3,0,0,1,pick_visual,-1.0000,0.1294,0.1236,-1,0,3,2
742,2,1,0,1,pick_audio,0.1401,0.6488,0.6998,2,1,1,3
743,3,3,1,0,unanimous,0.9532,0.9557,0.9620,3,3,3,3
744,2,1,0,1,pick_visual,0.6467,0.6487,0.1580,1,1,2,3
745,1,1,1,0,unanimous,0.9381,-1.0000,0.9625,1,-1,1,2
746,0,0,1,0,unanimous,0.9448,0.9601,0.9635,0,0,0,3
747,1,1,1,1,pick_audio,0.6536,0.1307,0.6597,1,0,1,3
748,2,2,1,1,pick_audio,0.6566,0.1315,0.7062,2,3,2,3
749,3,3,1,1,pick_audio,-1.0000,0.1335,0.1457,-1,2,3,2
