image_path,original_path,original_label,confidence,label_7,label_4,label_3,arousal,valence
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1562.png,neutral/ffhq_1562.png,anger,0.5485573095654983,0,1,1,0.584,-0.4388
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1563.png,neutral/ffhq_1563.png,contempt,0.7540515184636059,4,2,1,0.3508,-0.3016
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1564.png,neutral/ffhq_1564.png,contempt,0.7761470857698632,4,2,1,0.3552,-0.3105
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1565.png,neutral/ffhq_1565.png,surprise,0.7209716430880707,2,0,0,0.6326,0.5047
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1566.png,neutral/ffhq_1566.png,neutral,0.7744653155753445,6,3,2,0.2,0.0774
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1567.png,neutral/ffhq_1567.png,neutral,0.8382771228672504,6,3,2,0.2,0.0838
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1568.png,neutral/ffhq_1568.png,contempt,0.8041922962603144,4,2,1,0.3608,-0.3217
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1569.png,neutral/ffhq_1569.png,contempt,0.7467310135564771,4,2,1,0.3493,-0.2987
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_157.png,neutral/ffhq_157.png,neutral,0.7952595871036587,6,3,2,0.2,0.0795
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1570.png,neutral/ffhq_1570.png,neutral,0.810369515431514,6,3,2,0.2,0.081
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1571.png,neutral/ffhq_1571.png,sad,0.80014134665251,3,2,1,0.28,-0.5601
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1572.png,neutral/ffhq_1572.png,surprise,0.8649764050817507,2,0,0,0.719,0.6055
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1573.png,neutral/ffhq_1573.png,neutral,0.6549652500495012,6,3,2,0.2,0.0655
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1574.png,neutral/ffhq_1574.png,contempt,0.7705701678165138,4,2,1,0.3541,-0.3082
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1575.png,neutral/ffhq_1575.png,neutral,0.7702106280993855,6,3,2,0.2,0.077
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1576.png,neutral/ffhq_1576.png,neutral,0.7994830926534396,6,3,2,0.2,0.0799
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1577.png,neutral/ffhq_1577.png,anger,0.8224169258524249,0,1,1,0.7757,-0.6579
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1578.png,neutral/ffhq_1578.png,contempt,0.8449009904315529,4,2,1,0.369,-0.338
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1579.png,neutral/ffhq_1579.png,neutral,0.8025884532533171,6,3,2,0.2,0.0803
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_158.png,neutral/ffhq_158.png,contempt,0.754345906127437,4,2,1,0.3509,-0.3017
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1580.png,neutral/ffhq_1580.png,sad,0.7790808590981763,3,2,1,0.2779,-0.5454
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1581.png,neutral/ffhq_1581.png,neutral,0.793498329030729,6,3,2,0.2,0.0793
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1582.png,neutral/ffhq_1582.png,anger,0.7479361511769654,0,1,1,0.7236,-0.5983
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1583.png,neutral/ffhq_1583.png,neutral,0.7910252330793277,6,3,2,0.2,0.0791
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1584.png,neutral/ffhq_1584.png,disgust,0.8172279991016415,3,2,1,0.3634,-0.4903
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1585.png,neutral/ffhq_1585.png,neutral,0.7069563748089385,6,3,2,0.2,0.0707
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1586.png,neutral/ffhq_1586.png,sad,0.6956954061434596,3,2,1,0.2696,-0.487
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1587.png,neutral/ffhq_1587.png,sad,0.8018433200370559,3,2,1,0.2802,-0.5613
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1588.png,neutral/ffhq_1588.png,disgust,0.8098658234886442,3,2,1,0.362,-0.4859
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1589.png,neutral/ffhq_1589.png,sad,0.7705880594055431,3,2,1,0.2771,-0.5394
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_159.png,neutral/ffhq_159.png,surprise,0.820832613118269,2,0,0,0.6925,0.5746
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1590.png,neutral/ffhq_1590.png,disgust,0.741045064796794,3,2,1,0.3482,-0.4446
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1591.png,neutral/ffhq_1591.png,neutral,0.7989664976875938,6,3,2,0.2,0.0799
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1592.png,neutral/ffhq_1592.png,neutral,0.8148428325362921,6,3,2,0.2,0.0815
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1593.png,neutral/ffhq_1593.png,neutral,0.7674429527793902,6,3,2,0.2,0.0767
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1594.png,neutral/ffhq_1594.png,neutral,0.8265271892369608,6,3,2,0.2,0.0827
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1595.png,neutral/ffhq_1595.png,neutral,0.6446297191708001,6,3,2,0.2,0.0645
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1596.png,neutral/ffhq_1596.png,neutral,0.8389265847769958,6,3,2,0.2,0.0839
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1597.png,neutral/ffhq_1597.png,contempt,0.6953098906126411,4,2,1,0.3391,-0.2781
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1598.png,neutral/ffhq_1598.png,anger,0.7212939324112431,0,1,1,0.7049,-0.577
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1599.png,neutral/ffhq_1599.png,neutral,0.7409901962066674,6,3,2,0.2,0.0741
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_16.png,neutral/ffhq_16.png,contempt,0.7689820102997198,4,2,1,0.3538,-0.3076
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_160.png,neutral/ffhq_160.png,happy,0.8438516271228297,2,0,0,0.6219,0.7595
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1600.png,neutral/ffhq_1600.png,contempt,0.8261215653655896,4,2,1,0.3652,-0.3304
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1601.png,neutral/ffhq_1601.png,neutral,0.7881590865870878,6,3,2,0.2,0.0788
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1602.png,neutral/ffhq_1602.png,neutral,0.7331641609987822,6,3,2,0.2,0.0733
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1603.png,neutral/ffhq_1603.png,contempt,0.7073224622435573,4,2,1,0.3415,-0.2829
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1604.png,neutral/ffhq_1604.png,neutral,0.7551667447650903,6,3,2,0.2,0.0755
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1605.png,neutral/ffhq_1605.png,contempt,0.6294995619565602,4,2,1,0.3259,-0.2518
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1606.png,neutral/ffhq_1606.png,disgust,0.7902496454750733,3,2,1,0.358,-0.4741
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1607.png,neutral/ffhq_1607.png,neutral,0.7530916160492506,6,3,2,0.2,0.0753
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1608.png,neutral/ffhq_1608.png,neutral,0.819287547130863,6,3,2,0.2,0.0819
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1609.png,neutral/ffhq_1609.png,anger,0.7765501411522927,0,1,1,0.7436,-0.6212
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_161.png,neutral/ffhq_161.png,neutral,0.7761221359040265,6,3,2,0.2,0.0776
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1610.png,neutral/ffhq_1610.png,neutral,0.7979120097544912,6,3,2,0.2,0.0798
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1611.png,neutral/ffhq_1611.png,neutral,0.7616271835202258,6,3,2,0.2,0.0762
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1612.png,neutral/ffhq_1612.png,anger,0.7497601559017004,0,1,1,0.7248,-0.5998
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1613.png,neutral/ffhq_1613.png,surprise,0.8418778716821085,2,0,0,0.7051,0.5893
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1614.png,neutral/ffhq_1614.png,disgust,0.5393892622746704,3,2,1,0.3079,-0.3236
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1615.png,neutral/ffhq_1615.png,neutral,0.828046340695976,6,3,2,0.2,0.0828
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1616.png,neutral/ffhq_1616.png,anger,0.8092832031410572,0,1,1,0.7665,-0.6474
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1617.png,neutral/ffhq_1617.png,anger,0.6705368191917381,0,1,1,0.6694,-0.5364
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1618.png,neutral/ffhq_1618.png,fear,0.7377242512137451,1,1,1,0.6426,-0.4426
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1619.png,neutral/ffhq_1619.png,contempt,0.6673069125297565,4,2,1,0.3335,-0.2669
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_162.png,neutral/ffhq_162.png,neutral,0.6938697373872083,6,3,2,0.2,0.0694
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1620.png,neutral/ffhq_1620.png,surprise,0.7540160841339155,2,0,0,0.6524,0.5278
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1621.png,neutral/ffhq_1621.png,surprise,0.7325461390019763,2,0,0,0.6395,0.5128
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1622.png,neutral/ffhq_1622.png,contempt,0.8467608299837637,4,2,1,0.3694,-0.3387
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1623.png,neutral/ffhq_1623.png,contempt,0.7470965831359951,4,2,1,0.3494,-0.2988
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1624.png,neutral/ffhq_1624.png,neutral,0.8287081197002965,6,3,2,0.2,0.0829
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1625.png,neutral/ffhq_1625.png,surprise,0.7502870726484527,2,0,0,0.6502,0.5252
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1626.png,neutral/ffhq_1626.png,anger,0.7690652748314752,0,1,1,0.7383,-0.6153
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1627.png,neutral/ffhq_1627.png,disgust,0.7413416148064785,3,2,1,0.3483,-0.4448
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1628.png,neutral/ffhq_1628.png,fear,0.762930061551525,1,1,1,0.6578,-0.4578
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1629.png,neutral/ffhq_1629.png,neutral,0.8075200880595927,6,3,2,0.2,0.0808
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_163.png,neutral/ffhq_163.png,neutral,0.7864156036259227,6,3,2,0.2,0.0786
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1630.png,neutral/ffhq_1630.png,neutral,0.8211445344572731,6,3,2,0.2,0.0821
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1631.png,neutral/ffhq_1631.png,anger,0.7917834226290968,0,1,1,0.7542,-0.6334
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1632.png,neutral/ffhq_1632.png,anger,0.774364715536645,0,1,1,0.7421,-0.6195
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1633.png,neutral/ffhq_1633.png,anger,0.7529474951358085,0,1,1,0.7271,-0.6024
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1634.png,neutral/ffhq_1634.png,contempt,0.7440679090800012,4,2,1,0.3488,-0.2976
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1635.png,neutral/ffhq_1635.png,neutral,0.8614952225193826,6,3,2,0.2,0.0861
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1636.png,neutral/ffhq_1636.png,surprise,0.7227056766937225,2,0,0,0.6336,0.5059
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1637.png,neutral/ffhq_1637.png,sad,0.7174686161672791,3,2,1,0.2717,-0.5022
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1638.png,neutral/ffhq_1638.png,neutral,0.8109798713816257,6,3,2,0.2,0.0811
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1639.png,neutral/ffhq_1639.png,neutral,0.8253591883345586,6,3,2,0.2,0.0825
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_164.png,neutral/ffhq_164.png,neutral,0.7397012520912617,6,3,2,0.2,0.074
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1640.png,neutral/ffhq_1640.png,neutral,0.8420126662009496,6,3,2,0.2,0.0842
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1641.png,neutral/ffhq_1641.png,contempt,0.7284739446255444,4,2,1,0.3457,-0.2914
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1642.png,neutral/ffhq_1642.png,sad,0.8145695160968177,3,2,1,0.2815,-0.5702
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1643.png,neutral/ffhq_1643.png,surprise,0.7696038197313146,2,0,0,0.6618,0.5387
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1644.png,neutral/ffhq_1644.png,anger,0.7263918225092015,0,1,1,0.7085,-0.5811
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1645.png,neutral/ffhq_1645.png,neutral,0.8321684274863381,6,3,2,0.2,0.0832
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1646.png,neutral/ffhq_1646.png,surprise,0.8154869997166964,2,0,0,0.6893,0.5708
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1647.png,neutral/ffhq_1647.png,contempt,0.8136521360623572,4,2,1,0.3627,-0.3255
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1648.png,neutral/ffhq_1648.png,surprise,0.7922822017185098,2,0,0,0.6754,0.5546
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1649.png,neutral/ffhq_1649.png,contempt,0.7174011467005574,4,2,1,0.3435,-0.287
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_165.png,neutral/ffhq_165.png,surprise,0.809264737558741,2,0,0,0.6856,0.5665
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1650.png,neutral/ffhq_1650.png,anger,0.7715838648034894,0,1,1,0.7401,-0.6173
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1651.png,neutral/ffhq_1651.png,disgust,0.7506339767800679,3,2,1,0.3501,-0.4504
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1652.png,neutral/ffhq_1652.png,contempt,0.7744226926890868,4,2,1,0.3549,-0.3098
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1653.png,neutral/ffhq_1653.png,neutral,0.6996715823919417,6,3,2,0.2,0.07
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1654.png,neutral/ffhq_1654.png,anger,0.7753886470492356,0,1,1,0.7428,-0.6203
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1655.png,neutral/ffhq_1655.png,sad,0.8648965347252751,3,2,1,0.2865,-0.6054
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1656.png,neutral/ffhq_1656.png,neutral,0.7450884794880078,6,3,2,0.2,0.0745
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1657.png,neutral/ffhq_1657.png,neutral,0.7025093839657415,6,3,2,0.2,0.0703
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1658.png,neutral/ffhq_1658.png,sad,0.7618955967571819,3,2,1,0.2762,-0.5333
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1659.png,neutral/ffhq_1659.png,sad,0.7927211214793944,3,2,1,0.2793,-0.5549
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_166.png,neutral/ffhq_166.png,anger,0.7748766445993092,0,1,1,0.7424,-0.6199
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1660.png,neutral/ffhq_1660.png,disgust,0.7244396487930926,3,2,1,0.3449,-0.4347
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1661.png,neutral/ffhq_1661.png,neutral,0.8444132411567776,6,3,2,0.2,0.0844
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1662.png,neutral/ffhq_1662.png,neutral,0.7695532810048857,6,3,2,0.2,0.077
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1663.png,neutral/ffhq_1663.png,sad,0.796598282753662,3,2,1,0.2797,-0.5576
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1664.png,neutral/ffhq_1664.png,neutral,0.6156500421344997,6,3,2,0.2,0.0616
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1665.png,neutral/ffhq_1665.png,neutral,0.8348470553420645,6,3,2,0.2,0.0835
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1666.png,neutral/ffhq_1666.png,neutral,0.7665129328463374,6,3,2,0.2,0.0767
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1667.png,neutral/ffhq_1667.png,surprise,0.7354482003844202,2,0,0,0.6413,0.5148
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1668.png,neutral/ffhq_1668.png,anger,0.7865289005889128,0,1,1,0.7506,-0.6292
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1669.png,neutral/ffhq_1669.png,surprise,0.8357923982092603,2,0,0,0.7015,0.5851
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_167.png,neutral/ffhq_167.png,neutral,0.8362654472465902,6,3,2,0.2,0.0836
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1670.png,neutral/ffhq_1670.png,disgust,0.7938275980404239,3,2,1,0.3588,-0.4763
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1671.png,neutral/ffhq_1671.png,neutral,0.666122161567578,6,3,2,0.2,0.0666
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1672.png,neutral/ffhq_1672.png,surprise,0.6740023073502286,2,0,0,0.6044,0.4718
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1673.png,neutral/ffhq_1673.png,neutral,0.7607667301739829,6,3,2,0.2,0.0761
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1674.png,neutral/ffhq_1674.png,contempt,0.7903391896774189,4,2,1,0.3581,-0.3161
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1675.png,neutral/ffhq_1675.png,neutral,0.785669486513104,6,3,2,0.2,0.0786
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1676.png,neutral/ffhq_1676.png,contempt,0.8391480160716736,4,2,1,0.3678,-0.3357
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1677.png,neutral/ffhq_1677.png,contempt,0.8091279633104281,4,2,1,0.3618,-0.3237
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1678.png,neutral/ffhq_1678.png,neutral,0.7367075889240914,6,3,2,0.2,0.0737
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1679.png,neutral/ffhq_1679.png,anger,0.7639306718665017,0,1,1,0.7348,-0.6111
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_168.png,neutral/ffhq_168.png,sad,0.7073870586006845,3,2,1,0.2707,-0.4952
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1680.png,neutral/ffhq_1680.png,sad,0.7534513243429931,3,2,1,0.2753,-0.5274
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1681.png,neutral/ffhq_1681.png,sad,0.8357170083800722,3,2,1,0.2836,-0.585
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1682.png,neutral/ffhq_1682.png,surprise,0.7260281694267992,2,0,0,0.6356,0.5082
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1683.png,neutral/ffhq_1683.png,neutral,0.7870445624019736,6,3,2,0.2,0.0787
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1684.png,neutral/ffhq_1684.png,neutral,0.7241802134583358,6,3,2,0.2,0.0724
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1685.png,neutral/ffhq_1685.png,neutral,0.7963463029391972,6,3,2,0.2,0.0796
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1686.png,neutral/ffhq_1686.png,neutral,0.8138054975211527,6,3,2,0.2,0.0814
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1687.png,neutral/ffhq_1687.png,neutral,0.7300383039324251,6,3,2,0.2,0.073
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1688.png,neutral/ffhq_1688.png,disgust,0.7819866728232524,3,2,1,0.3564,-0.4692
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1689.png,neutral/ffhq_1689.png,fear,0.6602256268797715,1,1,1,0.5961,-0.3961
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_169.png,neutral/ffhq_169.png,neutral,0.8067096314362191,6,3,2,0.2,0.0807
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1690.png,neutral/ffhq_1690.png,neutral,0.7812429795672973,6,3,2,0.2,0.0781
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1691.png,neutral/ffhq_1691.png,disgust,0.8191652380926464,3,2,1,0.3638,-0.4915
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1692.png,neutral/ffhq_1692.png,sad,0.8086587391400318,3,2,1,0.2809,-0.5661
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1693.png,neutral/ffhq_1693.png,sad,0.8055492061704624,3,2,1,0.2806,-0.5639
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1694.png,neutral/ffhq_1694.png,disgust,0.7143887908505367,3,2,1,0.3429,-0.4286
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1695.png,neutral/ffhq_1695.png,disgust,0.6582871319306709,3,2,1,0.3317,-0.395
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1696.png,neutral/ffhq_1696.png,surprise,0.7123707409047189,2,0,0,0.6274,0.4987
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1697.png,neutral/ffhq_1697.png,neutral,0.7865442346578724,6,3,2,0.2,0.0787
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1698.png,neutral/ffhq_1698.png,happy,0.8407641876792518,2,0,0,0.6204,0.7567
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1699.png,neutral/ffhq_1699.png,surprise,0.6824271499970126,2,0,0,0.6095,0.4777
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_17.png,neutral/ffhq_17.png,neutral,0.7823676165288465,6,3,2,0.2,0.0782
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_170.png,neutral/ffhq_170.png,neutral,0.7628121283055265,6,3,2,0.2,0.0763
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1700.png,neutral/ffhq_1700.png,surprise,0.8480814534092841,2,0,0,0.7088,0.5937
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1701.png,neutral/ffhq_1701.png,disgust,0.8131942506291098,3,2,1,0.3626,-0.4879
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1702.png,neutral/ffhq_1702.png,neutral,0.7774811104021804,6,3,2,0.2,0.0777
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1703.png,neutral/ffhq_1703.png,disgust,0.7150510661129229,3,2,1,0.343,-0.429
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1704.png,neutral/ffhq_1704.png,disgust,0.8221574908343983,3,2,1,0.3644,-0.4933
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1705.png,neutral/ffhq_1705.png,neutral,0.8302082862444274,6,3,2,0.2,0.083
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1706.png,neutral/ffhq_1706.png,fear,0.5956640889765326,1,1,1,0.5574,-0.3574
d:\bigcreate\visual_data_temp\archive (3)\Test\neutral/ffhq_1707.png,neutral/ffhq_1707.png,neutral,0.726087055376056,6,3,2,0.2,0.0726
